       ,business_id            ,name                                           ,address                                          ,city               ,state ,postal_code ,latitude           ,longitude       ,stars ,review_count ,is_open ,attributes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,categories                                                                                                                                                                                                                                           ,hours
 71231 ,KbCQENsTjAo5gpLVu3pLXg ,Bi-Bap Fusion Rice Bar Sushi                   ,235 5th Ave N                                    ,Nashville          ,FL    ,37219       ,36.164008          ,-86.78116       ,  3.5 ,           6 ,      0 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': None, 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': 'True', 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': 'False', 'Music': None, 'NoiseLevel': ""u'quiet'"", 'Open24Hours': None, 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': None, 'RestaurantsTakeOut': 'True', 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,"Restaurants, Korean"                                                                                                                                                                                                                                ,
 46158 ,j0FAddaalSaMx_Xgf-ROLw ,Sailor's Cross Tattoo and Gallery              ,5010 Freret St                                   ,New Orleans        ,IL    ,70115       ,29.9348672         ,-90.1087042     ,  4.5 ,          33 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': 'True', 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,"Tattoo, Beauty & Spas"                                                                                                                                                                                                                              ,"{'Friday': '14:0-22:0', 'Monday': None, 'Saturday': '14:0-22:0', 'Sunday': None, 'Thursday': '14:0-22:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0'}"
111246 ,-T_lkOvaK39R-Ufg6VUyxg ,Magpie                                         ,1622 South St                                    ,Philadelphia       ,PA    ,19146       ,39.9439921         ,-75.1695863     ,  4.5 ,         308 ,      0 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': None, 'Caters': 'False', 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': 'False', 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': 'True', 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': ""u'free'""}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,"Desserts, Food, Coffee & Tea, Restaurants"                                                                                                                                                                                                          ,"{'Friday': '11:0-23:0', 'Monday': '0:0-0:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0'}"
 14380 ,9GiEYlSeM4Csc8Isp5PzPw ,Big Easy Swamp Adventures                      ,6201 France Rd                                   ,New Orleans        ,IN    ,70126       ,30.025697          ,-90.034698      ,  4.5 ,          31 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': 'True', 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': None, 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': 'True', 'WiFi': ""u'no'""}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,"Party & Event Planning, Boating, Event Planning & Services, Local Flavor, Fishing, Hotels & Travel, Tours, Yelp Events, Active Life"                                                                                                                ,"{'Friday': '7:0-21:0', 'Monday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0'}"
 73929 ,IFmXC_DN_sfHukFFJKFO3w ,Bristol Antiques Market                        ,329 Mill St                                      ,Bristol            ,PA    ,19007       ,40.0962352         ,-74.8589142     ,  5.0 ,           5 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"Antiques, Shopping"                                                                                                                                                                                                                                 ,"{'Friday': '10:0-18:0', 'Monday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0', 'Thursday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0'}"
122016 ,9YPIwcKOvj91IpsuLrOCaA ,Gemini Bridal                                  ,4142 - 101 Street NW                             ,Edmonton           ,LA    ,T6E 0A5     ,53.4794086         ,-113.4896119    ,  1.5 ,          11 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': None, 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,"Accessories, Formal Wear, Bridal, Shopping, Fashion"                                                                                                                                                                                                ,
 20465 ,22zO78DFuJVH3UBDK79U4Q ,Fantastic Sams Cut & Color                     ,2480 W Brandon Blvd                              ,Brandon            ,IN    ,33511       ,27.942416          ,-82.323429      ,  4.0 ,           9 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': None, 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': 'True', 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,"Beauty & Spas, Hair Salons, Barbers"                                                                                                                                                                                                                ,"{'Friday': '8:0-21:0', 'Monday': '8:0-21:0', 'Saturday': '9:0-17:0', 'Sunday': '11:0-17:0', 'Thursday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0'}"
 30393 ,G9LZoNlCfRH941q87_JLIg ,Mission Taqueria                               ,"1516 Sansom St, Fl 2"                           ,Philadelphia       ,ID    ,19102       ,39.9502217062      ,-75.1665529981  ,  4.0 ,         617 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': ""u'full_bar'"", 'Ambience': ""{u'divey': False, u'hipster': True, u'casual': None, u'touristy': False, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': None, 'Caters': 'False', 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': 'False', 'DriveThru': 'None', 'GoodForDancing': None, 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HairSpecializesIn': None, 'HappyHour': 'True', 'HasTV': 'True', 'Music': None, 'NoiseLevel': ""u'loud'"", 'Open24Hours': None, 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsCounterService': None, 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': None, 'WheelchairAccessible': 'False', 'WiFi': ""u'free'""}"                                                                                                                                                                                                                                                                                ,"Tex-Mex, Restaurants, Food, Nightlife, Beer, Wine & Spirits, Pubs, Bars, Mexican"                                                                                                                                                                   ,"{'Friday': '11:0-23:0', 'Monday': '0:0-0:0', 'Saturday': '11:0-23:0', 'Sunday': None, 'Thursday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0'}"
 52089 ,CDNPmY8ciiEvwcUYfKsJpA ,Saladworks                                     ,400 Nj-38                                        ,Moorestown         ,LA    ,08057       ,39.9440435         ,-74.9634931     ,  3.0 ,          11 ,      0 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': None, 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': 'True', 'Music': None, 'NoiseLevel': ""u'average'"", 'Open24Hours': None, 'OutdoorSeating': 'None', 'RestaurantsAttire': ""'casual'"", 'RestaurantsCounterService': None, 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': None, 'RestaurantsTakeOut': 'True', 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': ""u'no'""}"                                                                                                                                                                                                                                                                                                                                                                                         ,"American (New), Sandwiches, Salad, Restaurants, Vegetarian, Soup, American (Traditional)"                                                                                                                                                           ,"{'Friday': '10:0-21:0', 'Monday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0', 'Thursday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0'}"
 89591 ,-s0sJGMftfwfmOtleVZyrA ,Beachcomber Hot Tubs & Patio                   ,15139 118 Avenue NW                              ,Edmonton           ,FL    ,T5V 1N2     ,53.570408          ,-113.582705     ,  2.0 ,           5 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': None, 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': 'True', 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': 'True', 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,"Furniture Stores, Appliances, Grilling Equipment, Shopping, Home & Garden, Hot Tub & Pool"                                                                                                                                                          ,"{'Friday': '9:30-18:0', 'Monday': '9:30-18:0', 'Saturday': '9:30-18:0', 'Sunday': '10:0-17:0', 'Thursday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0'}"
