,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
130911,Identity Marketing US,,0x89ace7e548044b39:0x6a3e722820936062,,35.2239639,-79.8912411,['Marketing consultant' 'Service establishment'],5.0,4,,"[array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)
 array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–5PM'], dtype=object)]",,Closed ⋅ Opens 9AM Mon,"['0x89acc2f12e1be155:0xdaa0fba6521336a8'
 '0x89acc32bf9e1432d:0x5cbde4950b00df22'
 '0x89acdce1977b6aed:0x8f2255d72c866aa5'
 '0x89acef0c1a1aa53d:0xfad6a932e18df67b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ace7e548044b39:0x6a3e722820936062?authuser=-1&hl=en&gl=us
169737,ISAP,"ISAP, 11400 Grooms Rd, Cincinnati, OH 45242",0x884051d7ac84dfdf:0x896d5f05d0a59bab,,39.274037299999996,-84.3662513,['Corporate office'],4.0,3,,"[array(['Wednesday', '8AM–5PM'], dtype=object)
 array(['Thursday', '8AM–5PM'], dtype=object)
 array(['Friday', '8AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–5PM'], dtype=object)
 array(['Tuesday', '8AM–5PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Open ⋅ Closes 5PM,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884051d7ac84dfdf:0x896d5f05d0a59bab?authuser=-1&hl=en&gl=us
232087,Steiner Security Services Inc,"Steiner Security Services Inc, 13810 S Cicero Ave, Crestwood, IL 60445",0x880e3c61c73b6c3b:0x3c2ecd9366cdeef8,,41.642109999999995,-87.73831,['Private investigator'],2.8,13,,,,,"['0x880e3b86fab7bac3:0x34cb73a8d658c85f'
 '0x880e253ceb49a751:0xf1060ab85766bb31'
 '0x8811eefb5c78a2f7:0xb20e146d68794066'
 '0x880e3b2cc6060ff9:0x4b4c92e1a35f38d'
 '0x880e3cf534857ce3:0x9df153e02ecd3b9b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e3c61c73b6c3b:0x3c2ecd9366cdeef8?authuser=-1&hl=en&gl=us
60167,The Peach Pit Prado,"The Peach Pit Prado, 5600 Roswell Rd NE STE 140, Atlanta, GA 30342",0x88f50f5609ce38cb:0xecc4f090420439be,,33.905649,-84.3795675,['Gymnastics center'],5.0,7,,"[array(['Tuesday', '9AM–8:30PM'], dtype=object)
 array(['Wednesday', '9AM–8:30PM'], dtype=object)
 array(['Thursday', '9AM–8:30PM'], dtype=object)
 array(['Friday', '9AM–8:30PM'], dtype=object)
 array(['Saturday', '9AM–12PM'], dtype=object)
 array(['Sunday', '9AM–5PM'], dtype=object)
 array(['Monday', '9AM–8:30PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Open ⋅ Closes 8:30PM,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f50f5609ce38cb:0xecc4f090420439be?authuser=-1&hl=en&gl=us
36478,Ronin,"Ronin, E Pike St, Clarksburg, WV 26301",0x884a6938db91a89b:0x72223f03214d68b0,,39.275842,-80.301369,['Gym'],4.0,1,,,,,"['0x884a6867c7b3107b:0x88b5f4f82360c68d'
 '0x884a69a2bbdc71b5:0x59d4699d2806b1aa'
 '0x884a682cc4eb5313:0x95a6bb6ae1cfd679'
 '0x884a67d5aa14d77b:0x82053739e691ba8b'
 '0x884a661e896a5b81:0x1aa1d281c9f8d8e4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x884a6938db91a89b:0x72223f03214d68b0?authuser=-1&hl=en&gl=us
103614,Ken McNeill's Auto Care,"Ken McNeill's Auto Care, 10712 US-31, Spanish Fort, AL 36527",0x889a686c7604bd67:0xf1a420c7175af553,,30.6763658,-87.839553,['Brake shop'],4.9,38,,"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–5PM'], dtype=object)
 array(['Tuesday', '8AM–5PM'], dtype=object)
 array(['Wednesday', '8AM–5PM'], dtype=object)
 array(['Thursday', '8AM–5PM'], dtype=object)
 array(['Friday', '8AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Mechanic'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': array(['Oil change'], dtype=object), 'Payments': None, 'Planning': array(['Appointments recommended'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': None}",Closed ⋅ Opens 8AM Mon,"['0x889a43bd37b51a9d:0xf8e4784987409bd8'
 '0x889a417f520be4ed:0xccc32b24b74da26'
 '0x889a43d7bd98adb5:0xc936a17ca83ab049'
 '0x889a41799640b6a7:0xeec3e4190ca3d1cf'
 '0x889a686c7625d2eb:0x602a9ea5b0d75d9e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x889a686c7604bd67:0xf1a420c7175af553?authuser=-1&hl=en&gl=us
87874,"MontanaSky West, LLC Internet and TV","MontanaSky West, LLC Internet and TV, 912 9th St #2030, Libby, MT 59923",0x5366a91a78ccc189:0x4cde9262417282c7,,48.3925486,-115.5625707,"['Internet service provider' 'Cable company' 'Computer repair service'
 'Telecommunications service provider']",3.9,28,,"[array(['Monday', '8:30AM–4:30PM'], dtype=object)
 array(['Tuesday', '8:30AM–4:30PM'], dtype=object)
 array(['Wednesday', '8:30AM–4:30PM'], dtype=object)
 array(['Thursday', '8:30AM–4:30PM'], dtype=object)
 array(['Friday', '8:30AM–4:30PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': array(['Appointment required'], dtype=object), 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Closed ⋅ Opens 8:30AM,"['0x5366a904ff146f23:0xc09b8490f1c972d4'
 '0x5366a9044b675671:0x7dba15a5cc36b1f7'
 '0x5366a904573238d1:0x166c0761fb40c014'
 '0x5366a905016dc2f7:0x8582a5f9a2fe1f4c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x5366a91a78ccc189:0x4cde9262417282c7?authuser=-1&hl=en&gl=us
221732,Source North America Corporation,"Source North America Corporation, 6095 Northbelt Dr a, Norcross, GA 30071",0x88f5a132a4457323:0x247a86bd93722aab,,33.9297179,-84.21675069999999,['Business to business service' 'Distribution service' 'Store'],5.0,4,,"[array(['Monday', '7AM–5PM'], dtype=object)
 array(['Tuesday', '7AM–5PM'], dtype=object)
 array(['Wednesday', '7AM–5PM'], dtype=object)
 array(['Thursday', '7AM–5PM'], dtype=object)
 array(['Friday', '7AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Open ⋅ Closes 5PM,"['0x88f5a24a75bd4795:0xdbf2cf5fb9307af0'
 '0x88f5a724833f623b:0xb6eb342d17fe7a26'
 '0x88f505c72e11060b:0x324c89aec190bc23'
 '0x88f5a727f1d813d1:0x995d8c78a6ac4f0c'
 '0x88f50ec9e3e369bf:0x2dd5562467ba2faa']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f5a132a4457323:0x247a86bd93722aab?authuser=-1&hl=en&gl=us
21411,Trickle Slough Wildlife Management Area,"Trickle Slough Wildlife Management Area, Spirit Lake, IA 51360",0x878cb2cde59e2a0b:0xeb6aba30aabbd350,,43.4997591,-95.0657245,['Park'],3.5,2,,,"{'Accessibility': None, 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",,"['0x878cb3ea2ca9d017:0xd22e88e871e39ce6'
 '0x878cb1ae297ea5e3:0xe59d904bc04e8d8e'
 '0x878cc9e2f0c29347:0x16e9c5a5962756a2'
 '0x87f34955321302ed:0x882c82aea64c8db5'
 '0x878cb481f4d12ff7:0x1d3bf3961824bcea']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x878cb2cde59e2a0b:0xeb6aba30aabbd350?authuser=-1&hl=en&gl=us
207453,Bradley M. Stewart DMD,"Bradley M. Stewart DMD, 6855 Crumpler Blvd #100, Olive Branch, MS 38654",0x887f8e047ae6db7f:0xe39368162c1b7ed8,,34.959672,-89.859259,['Dentist'],5.0,18,,"[array(['Tuesday', '8AM–5PM'], dtype=object)
 array(['Wednesday', '8AM–5PM'], dtype=object)
 array(['Thursday', '8AM–5PM'], dtype=object)
 array(['Friday', 'Closed'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–5PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Appointments recommended'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': None}",Closed ⋅ Opens 8AM,"['0x887f8e1244d7cfb5:0x2a8de62ffff0d0f1'
 '0x887f9220ffeb8de1:0xc776faed168ec7d8'
 '0x887f9192ac10b931:0x19228d9557ebffdf'
 '0x887f918d14c2ce9d:0x232715860ca2fe94'
 '0x887f8e9770be4553:0x949133a0dfc1d562']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887f8e047ae6db7f:0xe39368162c1b7ed8?authuser=-1&hl=en&gl=us
33185,Pete & Re Pete,"Pete & Re Pete, 113 N College St, Waxahachie, TX 75165",0x864eef25380c3e09:0x71df24889df1c7d4,,32.3861916,-96.8471916,['Consignment shop'],2.6,4,,,"{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': array(['Used goods'], dtype=object), 'Payments': None, 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': None}",,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864eef25380c3e09:0x71df24889df1c7d4?authuser=-1&hl=en&gl=us
191000,G.A. Paving LLC.,"G.A. Paving LLC., 1100 S 25th Ave, Bellwood, IL 60104",0x405d743fbb24c67f:0x55eb4d6d0d328449,,41.8724816,-87.8638069,['Paving contractor'],2.5,8,,,,Open now,"['0x880e4abfbfda6c7d:0xdc67a599c676355b'
 '0x880e4a7b89f32045:0x130821e4417e7fbd'
 '0x880e4aaf69b70929:0x489a7c19f5898020'
 '0x880fb378435c7557:0xc56aba6e6d5729e2'
 '0x880e49f6c88df53b:0xbdc1f914afc09c70']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x405d743fbb24c67f:0x55eb4d6d0d328449?authuser=-1&hl=en&gl=us
169397,All Terrain Motors,"All Terrain Motors, 3281 Cerrillos Rd, Santa Fe, NM 87507",0x87185bec8a14d9d3:0xa887301cc825682d,,35.650669,-106.00017059999999,['Used car dealer'],4.9,48,,"[array(['Wednesday', '9AM–7PM'], dtype=object)
 array(['Thursday', '9AM–7PM'], dtype=object)
 array(['Friday', '9AM–7PM'], dtype=object)
 array(['Saturday', '9AM–6PM'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–7PM'], dtype=object)
 array(['Tuesday', '9AM–7PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['In-store shopping'], dtype=object)}",Open ⋅ Closes 7PM,"['0x87185a455af9f86d:0x52507f3f87e04bd7'
 '0x87185a6750e634eb:0x447645dbdf86e08d'
 '0x87185af42f0596fb:0xf0b41ea4a442333']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87185bec8a14d9d3:0xa887301cc825682d?authuser=-1&hl=en&gl=us
189540,Mancan Temporary Staffing Employment Agency,"Mancan Temporary Staffing Employment Agency, 1228 Brandywine Blvd, Zanesville, OH 43701",0x8837ed9992799f4f:0x58fdb623da1ae914,,39.984386,-82.02386299999999,['Employment agency' 'Temp agency'],3.6,8,,"[array(['Tuesday', '7AM–8PM'], dtype=object)
 array(['Wednesday', '7AM–8PM'], dtype=object)
 array(['Thursday', '7AM–8PM'], dtype=object)
 array(['Friday', '7AM–8PM'], dtype=object)
 array(['Saturday', '7AM–8PM'], dtype=object)
 array(['Sunday', '7AM–8PM'], dtype=object)
 array(['Monday', '7AM–8PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Open ⋅ Closes 8PM,"['0x8837edc5b8645c35:0xd5bc5e086932c3c6'
 '0x8837ee78fa258b55:0xb5bf8ce66f64de17'
 '0x8837ee653eb96da9:0x5e747fac37047227'
 '0x8837ee681808dae5:0xb74f0eb56a097e13']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8837ed9992799f4f:0x58fdb623da1ae914?authuser=-1&hl=en&gl=us
84479,Derby Landscaping,"Derby Landscaping, 117 Rosecrest Dr, Pittsburgh, PA 15229",0x8834f4c0e3f5b9d5:0x767c34cf264c71ed,,40.511131,-80.03358999999999,['Landscaper'],4.7,6,,,,,"['0x8834f5046631049b:0xc131890b6eaf54a0'
 '0x88348ae4b0b18317:0x50931c365f7b6d7a'
 '0x88348adb44f325a5:0xd16632bfdd4d2690'
 '0x8834f4c0ea8fb51d:0xd45610c07e5340d2'
 '0x88348b5ab3f91edd:0x12cb7859cbab2fce']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834f4c0e3f5b9d5:0x767c34cf264c71ed?authuser=-1&hl=en&gl=us
246353,Blue Sky Hearing,"Blue Sky Hearing, 3017 Telegraph Ave STE 230, Berkeley, CA 94705",0x80857dd3f47a36e1:0x6a2011a5d4198fd4,,37.8555421,-122.2593892,['Audiologist' 'Hearing aid repair service' 'Hearing aid store'],4.9,88,,"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)
 array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–1PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': array(['Appointment required', 'Mask required',
       'Temperature check required', 'Staff wear masks',
       'Staff get temperature checks',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Appointments recommended'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': None}",Closed ⋅ Opens 9AM Mon,"['0x80857e9c2baa49dd:0xedce31a4808b2baf'
 '0x80857c290c8651df:0x71b6936138a1e68c'
 '0x808f8741eed92e57:0x2e41612d715163de'
 '0x80857924afec2ccd:0x2bd9d907af6133e6'
 '0x808f80b2f92ea6b7:0xc6c99f85821c1e18']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857dd3f47a36e1:0x6a2011a5d4198fd4?authuser=-1&hl=en&gl=us
156896,Kostar Insurance Services,"Kostar Insurance Services, 1615 Cordova St, Los Angeles, CA 90007",0x14e1b14a863d2873:0xc47dc2b1a98cc616,,34.039176,-118.292284,['Insurance agency'],2.8,4,,"[array(['Thursday', '9AM–6PM'], dtype=object)
 array(['Friday', '9AM–6PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–6PM'], dtype=object)
 array(['Tuesday', '9AM–6PM'], dtype=object)
 array(['Wednesday', '9AM–6PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Closed ⋅ Opens 9AM,"['0x80c2bfdc6e6b2b6f:0xf77434103a0ce531'
 '0x80c2c7ec5c178dd9:0xed88a4452c47988d'
 '0x80c2ba23be035f3f:0x4ea3820507c25a18'
 '0x80c2c80a08bea0b7:0x20457106dbfad8a5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x14e1b14a863d2873:0xc47dc2b1a98cc616?authuser=-1&hl=en&gl=us
108128,Platt Electric Supply,"Platt Electric Supply, 1305 S 27th St W, Billings, MT 59102",0x534863751dd21ecb:0xd96cb26ebd945e61,"Electrical supply chain with a wide range of products including generators, lighting, tools & fuses.",45.7465689,-108.5840508,"['Electrical supply store' 'Electrical equipment supplier'
 'Electrical wholesaler' 'Electrician' 'Light bulb supplier'
 'Lighting consultant' 'Lighting store' 'Lighting wholesaler' 'Tool store'
 'Tool wholesaler']",5.0,2,$$,"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', 'Closed'], dtype=object)
 array(['Tuesday', '6:30AM–5PM'], dtype=object)
 array(['Wednesday', '6:30AM–5PM'], dtype=object)
 array(['Thursday', '6:30AM–5PM'], dtype=object)
 array(['Friday', '6:30AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': array(['Checks', 'Debit cards', 'Credit cards'], dtype=object), 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'In-store pickup',
       'In-store shopping'], dtype=object)}",Closed ⋅ Opens 6:30AM Tue,"['0x5348634b78c0cbeb:0x6787742ef8a7c6cf'
 '0x534863536d6035fb:0xb06466dce9b261d1'
 '0x5348634d402cc491:0x78229822e1536951'
 '0x5348633506e10787:0x43b7a27b1f9ba07a'
 '0x534862d9627ffbd1:0xdca9632b6cd0c80a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x534863751dd21ecb:0xd96cb26ebd945e61?authuser=-1&hl=en&gl=us
243121,Gowen field RV Park,"Gowen field RV Park, 4775 S Ingalls St, Boise, ID 83705",0x54ae57ce4d182c47:0x62c1c28e35cd252d,,43.5584753,-116.2346134,['RV park'],2.5,2,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54ae57ce4d182c47:0x62c1c28e35cd252d?authuser=-1&hl=en&gl=us
59832,Red Royal Bordeaux,"Red Royal Bordeaux, 655 NC-16 S, Taylorsville, NC 28681",0x88513f923538e367:0x1bc6e9bdc2c28c33,,35.9127395,-81.1775274,['Dog breeder'],4.1,8,,"[array(['Tuesday', '8AM–10PM'], dtype=object)
 array(['Wednesday', '8AM–10PM'], dtype=object)
 array(['Thursday', '8AM–10PM'], dtype=object)
 array(['Friday', '8AM–10PM'], dtype=object)
 array(['Saturday', '8AM–10PM'], dtype=object)
 array(['Sunday', '8AM–10PM'], dtype=object)
 array(['Monday', '8AM–10PM'], dtype=object)]",,Permanently closed,"['0x88512baeece57d19:0x22d570027aa88cbc'
 '0x8853fb4901ee757d:0xd495b845776f1874'
 '0x88540007c7e5929f:0xfd07e62f2c499f74'
 '0x88512608f7fd8741:0x7a77cbdd1037fe15'
 '0x885150a3ffe1f26f:0x53054b801ee9d4b6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88513f923538e367:0x1bc6e9bdc2c28c33?authuser=-1&hl=en&gl=us
192849,Eurojap Automotive Repair By Garcia M & S LLC,"Eurojap Automotive Repair By Garcia M & S LLC, 5860 SW 21st St, West Park, FL 33023",0x88d9aeb3563a2447:0x5058eb4e5aa725d4,,25.9913889,-80.2041667,['Auto repair shop'],4.0,8,,"[array(['Tuesday', '8AM–6PM'], dtype=object)
 array(['Wednesday', '8AM–6PM'], dtype=object)
 array(['Thursday', '8AM–6PM'], dtype=object)
 array(['Friday', '8AM–6PM'], dtype=object)
 array(['Saturday', '8AM–2PM'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–6PM'], dtype=object)]",,Permanently closed,"['0x88d9aeae6b602491:0xfafdec42261856c0'
 '0x88d9aea964af1fa9:0xb7da1f95c8a201ac'
 '0x88d9aeb90a5db04d:0x1e3e050e8ca8d039'
 '0x88d9aeb2b4e51521:0x62e2421cb32dc54c'
 '0x88d9aeb251feb37f:0x3e70102011d3736d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9aeb3563a2447:0x5058eb4e5aa725d4?authuser=-1&hl=en&gl=us
13582,Cory Williams DDS,"Cory Williams DDS, 1125 Medical Center Dr, Wilmington, NC 28401",0x89aa1e20e817ec8d:0xb27894f75567125b,,34.202311099999996,-77.9302199,"['Dentist' 'Cosmetic dentist' 'Denture care center' 'Periodontist'
 'Teeth whitening service']",5.0,118,,"[array(['Wednesday', '8AM–5PM'], dtype=object)
 array(['Thursday', '8AM–5PM'], dtype=object)
 array(['Friday', 'Closed'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–5PM'], dtype=object)
 array(['Tuesday', '8AM–5PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Restroom'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': array(['Appointment required', 'Mask required',
       'Temperature check required', 'Staff wear masks',
       'Staff get temperature checks',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Appointments recommended'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': None}",Open ⋅ Closes 5PM,"['0x89aa1e20e8543291:0x52d7673479a385a8'
 '0x89a9f4dbb631b73f:0xc5096eb6b0599a42'
 '0x89a9f509104c345b:0x474b63046f88583a'
 '0x89a9f58c03358e81:0xcb54775824d77d5d'
 '0x89a9f5a671d08c8f:0x5ad8d99b456c93a5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89aa1e20e817ec8d:0xb27894f75567125b?authuser=-1&hl=en&gl=us
99251,Wilsons Ridge by Maronda Homes,"Wilsons Ridge by Maronda Homes, 101 Kruger Cir, Evans City, PA 16033",0x8834817ff6ebe5db:0xd46e88840b5d68b9,,40.8050238,-80.01216099999999,"['Home builder' 'Construction company' 'Custom home builder'
 'Housing development' 'Real estate agency' 'Real estate developer']",4.4,15,,"[array(['Sunday', '12–6PM'], dtype=object)
 array(['Monday', '11AM–7PM'], dtype=object)
 array(['Tuesday', '11AM–7PM'], dtype=object)
 array(['Wednesday', '11AM–7PM'], dtype=object)
 array(['Thursday', 'Closed'], dtype=object)
 array(['Friday', 'Closed'], dtype=object)
 array(['Saturday', '12–6PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': array(['Appointment required', 'Mask required', 'Staff wear masks'],
      dtype=object), 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Permanently closed,"['0x88348183d08915f7:0x83bdc00046d0df47'
 '0x883481f0e3087c81:0xd90b0eb46cb81769'
 '0x8834858949867afd:0x32a8ff3f9c9de441']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834817ff6ebe5db:0xd46e88840b5d68b9?authuser=-1&hl=en&gl=us
58616,Family Home Medical Equipment,"Family Home Medical Equipment, 397 US-231, Jasper, IN 47546",0x886e63711a65dc4b:0xebfa3f43edc55cce,,38.389637,-86.942619,['Medical equipment supplier'],5.0,7,,"[array(['Tuesday', '9AM–5PM'], dtype=object)
 array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Closes soon ⋅ 5PM ⋅ Opens 9AM Wed,"['0x886e62e11d6d09bb:0x3d7e38a54da4a20'
 '0x886e624538a77ea3:0x9bd3041a6d638f1c'
 '0x886e698f46fca8a3:0xc3797258d4387d17'
 '0x886efd670a22de65:0xc1ffb9ee03030ba8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x886e63711a65dc4b:0xebfa3f43edc55cce?authuser=-1&hl=en&gl=us
